# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Latitude,Longitude,Speed (m/s),Altitude (m),
14.428330,0.0703,0.0975,0.8246,-0.3418,-0.0017,-2.0223,0.0707,-0.5147,0.2568,9.5038,-0.0732,-48.4462,46.89911500,-114.03979940,1.41543889,960.16168213,
14.528835,0.0948,0.1173,0.9122,-0.0852,-0.2805,-0.6768,0.1032,-0.0273,-0.0686,7.7958,-0.9882,-48.6780,46.89911500,-114.03979940,1.41543889,960.16168213,
14.628977,0.2361,0.0977,1.2739,0.5611,0.3977,2.5610,-0.2876,0.0480,-0.3597,7.6738,0.1708,-49.3856,46.89911500,-114.03979940,1.41543889,960.16168213,
14.729210,0.1597,-0.0082,1.1511,0.9436,-1.4707,3.3075,0.3281,0.4947,-0.5448,9.4794,1.8544,-47.8606,46.89911500,-114.03979940,1.41543889,960.16168213,
14.829687,-0.0413,0.1434,0.6066,-0.4032,0.1177,-3.5501,0.1647,0.0566,-0.2986,11.1264,1.0126,-48.4218,46.89911500,-114.03979940,1.41543889,960.24316406,
14.930067,0.0200,0.1838,0.7519,-0.2537,0.3557,-2.7535,0.1110,0.0260,-0.0234,11.4802,0.6832,-48.4462,46.89912350,-114.03981400,1.61728227,960.24316406,
15.030322,-0.0505,0.2254,1.0807,-0.5887,0.3232,0.6196,0.4532,0.0795,0.2326,10.5164,-0.6954,-48.2632,46.89912350,-114.03981400,1.61728227,960.24316406,
15.130607,0.2004,0.2384,1.2636,1.2899,1.2134,1.5325,-0.7777,0.0849,0.1570,11.6144,-2.6718,-47.4824,46.89912350,-114.03981400,1.61728227,960.24316406,
15.230831,0.0164,0.0510,1.0486,-0.8998,-1.4129,1.8275,0.4691,-0.4097,0.5378,11.0898,-1.9154,-48.2998,46.89912350,-114.03981400,1.61728227,960.24316406,
15.331356,-0.0111,0.0934,0.7530,-0.4111,-0.9329,-1.6350,-0.1987,0.3526,0.3471,10.3090,-1.8300,-49.1416,46.89912350,-114.03981400,1.61728227,960.24316406,
15.431764,0.1709,0.2625,0.6542,0.9089,0.9211,-3.9324,-0.1902,-0.2346,0.2832,11.7486,-3.0500,-48.9830,46.89912350,-114.03981400,1.61728227,960.24316406,
15.531715,0.1136,0.1558,1.1358,0.6412,-0.1682,2.1859,0.4465,0.1991,-0.2493,9.4672,-1.6348,-48.4950,46.89912350,-114.03981400,1.61728227,960.24316406,
15.632087,0.0753,0.2050,1.1869,0.1080,0.0720,2.4342,-0.1447,0.2713,-0.4767,10.1870,-2.1960,-48.8366,46.89912350,-114.03981400,1.61728227,960.24316406,
15.732431,0.0785,0.0057,1.2455,0.5734,-1.4388,3.3480,-0.1257,0.0368,-0.3227,11.4802,0.5124,-48.2388,46.89912350,-114.03981400,1.61728227,960.24316406,
15.832785,0.0335,0.1557,0.7042,-0.0222,-0.2220,-1.6393,0.2641,0.1552,0.0356,12.2244,0.1464,-47.5068,46.89912350,-114.03981400,1.61728227,960.24316406,
15.932888,0.0162,0.1805,0.6092,-0.4779,0.1768,-4.1651,-0.1156,-0.0574,0.0482,12.5538,-0.4758,-48.1656,46.89913150,-114.03983060,1.60052657,960.24316406,
16.033287,0.0078,0.1484,1.1236,-0.5270,-0.1704,-0.1656,0.0616,0.3200,0.4036,11.9072,-0.2562,-47.7264,46.89913150,-114.03983060,1.60052657,960.24316406,
16.133447,-0.0609,0.3102,1.2512,-0.2479,0.5167,1.5475,0.0671,0.1714,0.1381,14.0422,-2.2326,-47.9094,46.89913150,-114.03983060,1.60052657,960.24316406,
16.233712,-0.1303,-0.0132,1.3764,-0.4046,-1.6977,5.6283,0.6300,-0.4213,0.1739,12.3830,-1.3176,-48.1900,46.89913150,-114.03983060,1.60052657,960.24316406,
16.334237,-0.0691,0.0294,0.9715,-0.6789,-1.1338,-0.0063,-0.3052,0.0272,0.4957,11.4314,-2.4278,-48.2144,46.89913150,-114.03983060,1.60052657,960.24316406,
16.434507,0.0643,0.1532,0.5931,-0.5348,0.0153,-4.2200,-0.0345,-0.3997,0.7374,11.4802,-4.0626,-48.3730,46.89913150,-114.03983060,1.60052657,960.24316406,
16.534864,0.1918,0.1576,0.8450,0.5044,-0.0445,-1.8329,0.0536,-0.3242,0.1828,8.5400,-4.7458,-48.5804,46.89913150,-114.03983060,1.60052657,960.24316406,
16.635117,0.2166,0.1084,1.2160,0.7761,-0.2669,1.8695,-0.1205,-0.0028,-0.3538,7.1370,-4.1724,-48.9708,46.89913150,-114.03983060,1.60052657,960.24316406,
16.735320,0.2021,0.1417,1.3742,0.7487,0.1716,2.5422,-0.6230,0.1162,-0.2898,8.6376,-3.4648,-48.9708,46.89913150,-114.03983060,1.60052657,960.24316406,
16.836406,0.1165,0.1551,0.8971,0.1027,0.0537,0.5460,0.2777,0.1982,0.2169,9.1744,-2.8548,-48.7390,46.89913150,-114.03983060,1.60052657,960.31256104,
16.936421,0.0142,0.1392,0.5602,-1.0317,-0.1927,-4.2328,0.1639,-0.2167,0.2341,9.1866,-3.7820,-49.1904,46.89913910,-114.03984880,1.62789428,960.31256104,
17.036962,0.1004,0.2195,0.8274,-0.1922,0.5533,-2.2176,0.0694,-0.1309,0.0716,8.3082,-5.2338,-48.7024,46.89913910,-114.03984880,1.62789428,960.31256104,
17.137269,0.1442,0.2194,1.1409,-0.3129,0.5153,1.5417,0.2254,0.0603,0.2502,8.4424,-5.8560,-48.8244,46.89913910,-114.03984880,1.62789428,960.31256104,
17.237713,0.0389,0.0914,1.3956,-0.7055,-0.2487,3.0194,-0.2173,-0.0993,0.2602,9.1378,-6.7100,-49.0684,46.89913910,-114.03984880,1.62789428,960.31256104,
17.338055,0.1539,0.1601,0.7831,0.1195,-0.3618,-1.0705,-0.1108,0.1730,0.5291,9.3086,-7.2224,-48.3364,46.89913910,-114.03984880,1.62789428,960.31256104,
17.438322,0.0226,0.1730,0.5973,-1.0286,-0.1723,-2.9072,0.1436,0.1002,0.5753,10.4066,-6.4782,-49.0684,46.89913910,-114.03984880,1.62789428,960.31256104,
17.538584,0.1870,0.1685,0.9877,0.1479,0.1023,-0.5149,-0.0007,-0.1097,0.2675,9.2842,-7.4176,-48.6658,46.89913910,-114.03984880,1.62789428,960.31256104,
17.639187,0.1422,0.2550,0.9451,-0.4097,0.8221,-0.9398,-0.0005,-0.0447,-0.0356,9.5526,-7.7470,-48.5682,46.89913910,-114.03984880,1.62789428,960.31256104,
17.739378,0.2241,0.1272,1.2160,1.4551,-0.2038,1.6231,-0.7356,-0.0111,-0.3711,9.1866,-7.5152,-48.4462,46.89913910,-114.03984880,1.62789428,960.34954834,
17.839690,0.1607,0.1503,0.8291,0.3820,0.0352,-0.5359,0.0641,0.1614,0.2756,10.6384,-6.1610,-48.2144,46.89914550,-114.03986830,1.65750730,960.34954834,
17.939988,0.0713,0.1692,0.6224,-0.6270,0.0828,-2.9924,0.3454,0.0972,0.4200,10.3212,-7.5884,-49.1050,46.89914550,-114.03986830,1.65750730,960.34954834,
18.040437,0.0960,0.1695,0.8258,-0.2117,0.0429,-1.8013,0.2919,0.0659,0.3205,10.2358,-8.8572,-47.8606,46.89914550,-114.03986830,1.65750730,960.34954834,
18.140840,0.2182,0.2249,1.0003,1.3082,0.7072,-1.4705,-0.4039,-0.4923,-0.1503,10.3334,-11.2240,-48.1412,46.89914550,-114.03986830,1.65750730,960.34954834,
18.241130,0.2456,0.0532,1.3953,1.2681,-1.0076,3.5111,-0.0170,-0.2010,0.0638,9.5038,-9.5770,-48.0924,46.89914550,-114.03986830,1.65750730,960.34954834,
18.341895,0.1360,0.0615,1.0171,0.2159,-0.9594,0.1474,-0.3671,0.0524,0.1375,8.9426,-9.3696,-48.2876,46.89914550,-114.03986830,1.65750730,960.34954834,
18.442120,0.1243,0.1454,0.6177,-0.1956,-0.0352,-2.7928,0.0422,-0.0224,0.3179,9.0402,-9.3574,-48.1900,46.89914550,-114.03986830,1.65750730,960.34954834,
18.542415,0.2210,0.1570,0.8136,0.3502,0.2304,-2.2298,0.1161,-0.1002,0.0305,8.8206,-9.6624,-48.4096,46.89914550,-114.03986830,1.65750730,960.34954834,
18.645392,0.2002,0.1406,1.1259,0.1408,-0.0256,0.4877,0.1861,0.0183,-0.1291,9.0158,-10.8214,-48.4462,46.89914550,-114.03986830,1.65750730,960.34954834,
18.745355,0.2493,0.0865,1.6306,2.7442,0.2183,3.0358,-1.2688,0.3691,-0.8909,10.0406,-8.7962,-48.2876,46.89914550,-114.03986830,1.65750730,960.34954834,
18.845940,0.1628,0.1770,0.7979,1.1204,0.2082,0.7471,0.5225,0.4879,-0.0510,12.5050,-8.2472,-47.7508,46.89914550,-114.03986830,1.65750730,960.24548340,
18.946349,0.0453,0.1240,0.5102,0.0777,-0.3416,-4.1960,0.2420,-0.0125,0.0371,12.6392,-9.9796,-48.3364,46.89914800,-114.03989250,1.80797744,960.24548340,
19.046735,0.0713,0.1442,0.8127,-0.3597,-0.4048,-3.2081,-0.0999,-0.1267,0.2982,12.4196,-10.4432,-47.5068,46.89914800,-114.03989250,1.80797744,960.24548340,
19.147023,0.1622,0.2382,1.2404,0.3283,0.7869,1.3800,-0.0709,-0.0304,0.4122,11.9682,-11.1508,-48.1534,46.89914800,-114.03989250,1.80797744,960.24548340,
19.247418,0.0591,0.0347,1.6813,1.1398,-0.5576,6.0943,0.0031,0.0711,0.0572,11.5290,-9.4550,-48.1046,46.89914800,-114.03989250,1.80797744,960.24548340,
19.347722,0.1036,0.1216,0.8883,-0.1190,-0.2933,-1.1889,-0.2244,0.0319,0.2940,11.3948,-11.2850,-47.5190,46.89914800,-114.03989250,1.80797744,960.24548340,
19.448241,0.0599,0.1461,0.6046,-0.3680,-0.3951,-2.7470,0.4022,-0.0501,0.4251,11.4070,-12.3830,-47.1286,46.89914800,-114.03989250,1.80797744,960.24548340,
19.548614,0.2348,0.1477,1.0688,1.3957,-0.0899,-0.9697,0.0416,-0.1542,-0.2502,9.9186,-13.9202,-47.9094,46.89914800,-114.03989250,1.80797744,960.24548340,
19.649010,0.0829,0.1895,0.9085,-0.2254,-0.1435,-0.7377,0.0475,-0.0176,-0.4551,10.6994,-15.1158,-47.4092,46.89914800,-114.03989250,1.80797744,960.24548340,
19.749263,0.1035,0.1947,1.2557,-0.4142,0.2170,1.3915,-0.7926,0.0087,-0.3021,11.4070,-12.1268,-48.1778,46.89914800,-114.03989250,1.80797744,960.12872314,
19.849738,0.0838,0.1663,0.8859,-0.0627,-0.0758,0.9701,0.0414,0.2468,0.1978,11.3948,-11.1996,-47.6166,46.89914860,-114.03991360,1.55004680,960.12872314,
19.949973,0.0136,0.1584,0.6534,-0.4520,0.0289,-2.7807,0.0137,-0.0353,0.2425,12.2488,-11.1264,-48.4706,46.89914860,-114.03991360,1.55004680,960.12872314,
20.050438,0.0314,0.2034,0.7929,-0.5245,0.3963,-2.0335,-0.0268,0.0858,0.3089,11.9194,-10.6018,-48.1412,46.89914860,-114.03991360,1.55004680,960.12872314,
20.150687,0.1417,0.2091,1.2640,0.0356,0.4309,1.9426,0.0915,0.1087,0.5576,10.9190,-12.3586,-47.9704,46.89914860,-114.03991360,1.55004680,960.12872314,
20.251175,0.2983,0.0550,1.4667,2.0645,0.4153,2.8628,-0.6276,-0.2325,0.0742,12.0170,-11.8706,-47.8606,46.89914860,-114.03991360,1.55004680,960.12872314,
20.351890,0.1040,0.1929,0.6359,-0.0342,-0.2054,-1.9225,0.2507,-0.0527,0.1608,10.7848,-14.1886,-47.2750,46.89914860,-114.03991360,1.55004680,960.12872314,
20.452084,-0.0418,0.0994,0.6911,-1.3438,-0.4961,-2.6393,-0.2250,-0.0058,0.3055,12.1268,-12.9442,-47.4702,46.89914860,-114.03991360,1.55004680,960.12872314,
20.552500,0.0514,0.1151,0.8738,-0.6523,0.1421,-2.0996,-0.0495,-0.4517,0.3198,10.6384,-13.3956,-48.2144,46.89914860,-114.03991360,1.55004680,960.12872314,
20.652871,0.1415,0.2148,0.8682,0.1272,0.5043,-0.6154,0.1767,-0.0500,-0.0447,9.1378,-12.8222,-48.3974,46.89914860,-114.03991360,1.55004680,960.12872314,
20.753174,0.0463,0.2286,1.2373,-0.1602,-0.2922,4.3865,0.2240,0.4372,-0.1487,9.5404,-11.4070,-48.2510,46.89914860,-114.03991360,1.55004680,960.12872314,
20.853971,-0.0994,-0.0993,1.5632,-0.1547,-1.4862,6.5790,-0.0497,0.8635,-0.1416,14.0056,-8.7230,-47.5678,46.89914860,-114.03991360,1.55004680,960.24316406,
20.953946,0.0924,0.1747,0.5434,0.7156,0.3339,-3.3508,0.4440,-0.2238,0.1841,14.8962,-10.9068,-46.8968,46.89914800,-114.03993250,1.51913655,960.24316406,
21.054086,0.0446,0.2025,0.5624,-0.0012,0.5483,-5.1643,-0.2337,-0.1425,0.0269,13.8104,-12.3952,-47.0432,46.89914800,-114.03993250,1.51913655,960.24316406,
21.154432,0.0314,0.1238,1.1720,0.1180,0.1390,0.5228,0.0577,0.0101,0.0059,13.0174,-11.5656,-46.8968,46.89914800,-114.03993250,1.51913655,960.24316406,
21.254832,0.0767,0.2727,1.1819,0.5339,0.3067,1.9938,-0.0149,0.2907,0.2000,13.7616,-12.9564,-47.2628,46.89914800,-114.03993250,1.51913655,960.24316406,
21.355337,0.0160,-0.0640,1.2109,-0.4923,-2.5490,5.7794,0.4650,-0.1769,0.2251,13.5786,-11.6022,-47.3360,46.89914800,-114.03993250,1.51913655,960.24316406,
21.455654,-0.0129,0.0789,0.6082,-0.5451,-0.5771,-2.9839,-0.3173,0.1634,0.2307,13.4200,-12.5294,-46.9334,46.89914800,-114.03993250,1.51913655,960.24316406,
21.555903,-0.0104,0.1778,0.5916,-0.5593,0.7827,-4.6056,-0.3350,-0.1241,0.3178,12.3220,-11.5656,-47.8484,46.89914800,-114.03993250,1.51913655,960.24316406,
21.656331,0.1561,0.0923,1.4742,0.7972,0.0943,4.5616,0.2671,0.0086,-0.0077,10.8824,-10.4310,-47.7020,46.89914800,-114.03993250,1.51913655,960.24316406,
21.756804,0.2789,0.0785,1.5146,1.3278,0.3178,4.5820,-0.2314,0.0358,-0.2035,11.0410,-10.8702,-47.7142,46.89914800,-114.03993250,1.51913655,960.24316406,
21.857355,0.1254,-0.0780,1.1014,0.7945,-2.0927,4.1039,1.1375,-0.0771,0.1650,12.5050,-11.9804,-46.9090,46.89914800,-114.03993250,1.51913655,960.34722900,
21.957490,0.1671,0.0516,0.7128,1.4038,-0.7134,-3.5944,-0.8088,0.3510,-0.1156,11.5534,-14.2740,-46.8602,46.89914550,-114.03995680,1.75444567,960.34722900,
22.057959,0.0184,0.1108,0.5277,-0.1566,0.3750,-5.1293,-0.3435,0.2017,-0.1409,13.3224,-11.2728,-47.5312,46.89914550,-114.03995680,1.75444567,960.34722900,
22.158258,0.0181,0.1675,0.5121,-0.5919,0.4405,-4.4939,0.5591,-0.0528,0.1075,13.7006,-12.5050,-47.5678,46.89914550,-114.03995680,1.75444567,960.34722900,
22.258667,0.0254,0.2051,1.0226,-0.5349,0.4482,-0.7013,0.3619,-0.0575,0.2028,12.8588,-14.8596,-46.4698,46.89914550,-114.03995680,1.75444567,960.34722900,
22.359277,-0.0143,0.2948,1.1943,-0.9010,1.2701,4.9556,0.7529,-0.0220,0.6052,14.3350,-16.8970,-46.0062,46.89914550,-114.03995680,1.75444567,960.34722900,
22.459586,0.0450,0.1215,1.1551,0.1732,-1.3015,3.9941,-0.0976,0.0142,0.1745,12.4074,-18.3732,-45.2986,46.89914550,-114.03995680,1.75444567,960.34722900,
22.560132,0.0619,0.0886,0.7372,-0.0486,-0.8563,-3.3869,-0.7976,-0.0432,0.2985,11.7852,-18.6416,-46.4698,46.89914550,-114.03995680,1.75444567,960.34722900,
22.660480,0.0840,0.1093,0.7847,-0.4407,-0.6652,-2.0575,0.2937,-0.2190,0.3740,10.5164,-16.3968,-46.9212,46.89914550,-114.03995680,1.75444567,960.34722900,
22.760732,0.0575,0.1892,0.8762,0.0556,-0.0694,-1.6515,0.4545,-0.0111,0.1107,9.2476,-19.2638,-45.9330,46.89914550,-114.03995680,1.75444567,960.34722900,
22.861433,0.1232,0.2425,1.2789,0.1227,-0.3303,1.8963,0.3355,0.1344,0.0894,8.7718,-21.6794,-45.5792,46.89914160,-114.03998210,1.59673762,960.34722900,
22.961400,0.1895,0.0414,1.4984,1.2367,-1.3473,4.9171,-0.6387,0.4868,0.0007,9.3940,-19.9714,-45.5304,46.89914160,-114.03998210,1.59673762,960.34722900,
23.061685,0.1402,0.1702,0.8037,-0.2071,-0.7304,-0.6397,0.4046,-0.5020,0.6015,8.9304,-20.9352,-45.3474,46.89914160,-114.03998210,1.59673762,960.34722900,
23.161974,0.0896,0.2896,0.6280,-0.4430,0.5868,-3.3023,0.0324,0.2707,0.2551,7.2468,-22.8384,-44.8594,46.89914160,-114.03998210,1.59673762,960.34722900,
23.262440,0.0341,0.2757,0.8734,-0.7870,0.4796,-0.7662,0.2414,0.3782,0.2832,8.1252,-22.5700,-45.2742,46.89914160,-114.03998210,1.59673762,960.34722900,
23.362573,0.0317,0.3202,1.0471,-0.6109,0.4941,0.7675,0.4433,0.2738,0.5672,8.6864,-24.4000,-43.8468,46.89914160,-114.03998210,1.59673762,960.34722900,
23.463087,0.2321,0.0726,1.4436,1.0146,-1.1921,3.5615,-0.8290,-0.4521,0.4480,7.4664,-26.3642,-43.8956,46.89914160,-114.03998210,1.59673762,960.34722900,
23.563595,-0.0183,0.2682,0.5710,-1.0946,-0.8050,-2.4115,-0.1656,0.1518,0.5756,7.1492,-28.2064,-42.6756,46.89914160,-114.03998210,1.59673762,960.34722900,
23.664456,-0.0890,0.1368,0.9185,-0.8910,-0.5222,0.1722,0.0087,0.1902,0.7007,6.1854,-26.5960,-44.3226,46.89914160,-114.03998210,1.59673762,960.34722900,
23.764072,0.0247,0.1871,0.8388,0.0298,0.0249,-1.6018,-0.0416,0.0254,0.7057,5.2948,-27.3158,-43.3832,46.89914160,-114.03998210,1.59673762,960.40625000,
23.864810,0.1059,0.2267,0.9056,0.8943,0.2454,-0.6180,0.2914,0.1222,0.4307,3.4526,-28.4382,-43.9322,46.89913610,-114.04000020,1.29388511,960.40625000,
23.965089,0.2272,0.2438,1.1557,1.4402,0.1057,1.6062,0.0027,0.0757,-0.0455,2.6718,-29.1336,-42.4560,46.89913610,-114.04000020,1.29388511,960.40625000,
24.065477,0.0645,0.4941,0.7878,0.3131,1.5204,-1.0468,0.5692,0.0884,-0.2077,3.5502,-31.5004,-41.7850,46.89913610,-114.04000020,1.29388511,960.40625000,
24.166031,-0.0756,0.0572,1.2501,-0.7497,-2.0100,3.5541,-0.2964,0.4594,-0.1533,5.0630,-27.7062,-43.4930,46.89913610,-114.04000020,1.29388511,960.40625000,
24.266347,0.0596,0.2598,0.7177,0.4941,0.5644,-2.5488,-0.0125,-0.0293,0.3724,5.5998,-27.0962,-43.3710,46.89913610,-114.04000020,1.29388511,960.40625000,
24.366726,0.0702,0.2431,0.8514,0.7334,0.4719,-1.3770,0.0796,0.0821,0.0906,5.5998,-27.0108,-43.6882,46.89913610,-114.04000020,1.29388511,960.40625000,
24.466973,0.0429,0.2169,1.0968,0.7462,0.0610,0.9081,0.2048,0.3826,0.1048,6.6612,-28.3528,-42.7854,46.89913610,-114.04000020,1.29388511,960.40625000,
24.567356,0.1279,0.2399,1.3679,1.7061,0.0314,3.5940,-0.0292,0.1410,0.2337,7.5762,-29.2434,-41.7606,46.89913610,-114.04000020,1.29388511,960.40625000,
24.667972,0.0949,0.1599,0.9911,1.2158,-0.9519,0.7432,0.1325,-0.1315,0.2073,7.9300,-29.5606,-41.5532,46.89913610,-114.04000020,1.29388511,960.40625000,
24.767876,0.0741,0.1740,0.6933,0.8847,-0.8568,-2.3152,0.1833,-0.1297,0.1530,6.5392,-30.0852,-41.6630,46.89913610,-114.04000020,1.29388511,960.40625000,
24.868330,0.1719,0.2224,0.7066,1.5326,-0.2490,-2.6799,-0.2736,-0.5281,-0.1540,4.2944,-30.3414,-42.6146,46.89913610,-114.04000020,1.29388511,960.27557373,
24.968971,0.1480,0.1783,0.8850,1.1192,-0.5462,-0.6047,-0.0354,0.0231,-0.3367,3.4160,-29.3288,-42.6756,46.89912630,-114.04001510,1.28778601,960.27557373,
25.068927,0.2046,0.3482,1.0347,1.5979,0.8144,-0.1797,-0.3441,-0.2018,-0.5005,4.9654,-29.1702,-42.4804,46.89912630,-114.04001510,1.28778601,960.27557373,
25.170567,0.0818,0.0454,1.2985,1.2877,-1.1739,3.8768,-0.3536,0.3247,-0.7787,8.7352,-24.7782,-44.6032,46.89912630,-114.04001510,1.28778601,960.27557373,
25.271125,0.2812,0.2363,0.7054,2.3362,0.2915,-1.9668,0.4184,-0.4834,0.0194,7.3078,-25.7542,-44.7252,46.89912630,-114.04001510,1.28778601,960.27557373,
25.371412,0.1450,0.2596,0.7560,1.2465,0.8449,-1.9457,0.1553,0.1333,-0.4817,6.2952,-25.3882,-43.9688,46.89912630,-114.04001510,1.28778601,960.27557373,
25.471547,0.0985,0.2730,0.7627,0.7392,0.7904,-2.3464,0.0796,0.1319,-0.5353,8.7230,-25.3028,-43.3466,46.89912630,-114.04001510,1.28778601,960.27557373,
25.572029,0.0513,0.2634,1.1050,0.5647,0.3063,1.5427,0.6191,0.3351,0.0241,11.3948,-25.4858,-43.3710,46.89912630,-114.04001510,1.28778601,960.27557373,
25.672259,0.2477,0.2994,1.0809,2.0336,0.6308,0.7298,-0.0129,-0.5611,0.0860,11.7608,-27.3280,-41.6264,46.89912630,-114.04001510,1.28778601,960.27557373,
25.772838,0.0828,0.1465,1.0317,0.9565,-0.7724,0.9725,-0.3787,-0.4259,-0.4116,9.5038,-26.3154,-43.0660,46.89912630,-114.04001510,1.28778601,960.27557373,
25.873146,0.0128,0.1059,0.9726,-0.2590,-0.8697,0.3909,-0.0532,-0.2118,-0.2509,8.4302,-23.6314,-44.8838,46.89912630,-114.04001510,1.28778601,960.27557373,
25.973404,0.0892,0.1962,0.6300,-0.1321,-0.0670,-3.4623,-0.0133,-0.3223,-0.0846,7.2224,-24.5708,-44.1640,46.89911670,-114.04002540,1.27686787,960.27557373,
26.073970,0.2159,0.1984,0.7686,0.8664,-0.1820,-1.8412,0.2102,0.0111,-0.1174,5.7584,-24.9002,-44.2616,46.89911670,-114.04002540,1.27686787,960.27557373,
26.174046,0.2702,0.1519,1.2255,1.7201,-0.2653,1.2591,-0.5673,0.2957,-0.6594,8.0764,-24.6562,-44.1762,46.89911670,-114.04002540,1.27686787,960.27557373,
26.274468,0.3332,-0.0408,1.6718,2.8441,-1.1834,4.8246,-2.0187,0.1066,-1.0476,10.0284,-20.4594,-45.5548,46.89911670,-114.04002540,1.27686787,960.27557373,
26.375202,0.1517,0.3338,0.4294,0.7368,1.1294,-4.2299,0.7125,-0.3699,0.2552,11.5900,-19.8494,-46.2868,46.89911670,-114.04002540,1.27686787,960.27557373,
26.475471,0.0646,0.2807,0.6580,0.2383,1.4757,-3.4618,-0.6862,-0.1394,-0.4813,9.9552,-18.6538,-46.5552,46.89911670,-114.04002540,1.27686787,960.27557373,
26.575943,-0.0043,0.1812,0.9329,-0.8844,0.9175,-1.0650,-0.2689,0.0840,-0.2709,10.6384,-16.1162,-46.9090,46.89911670,-114.04002540,1.27686787,960.27557373,
26.676195,0.0119,0.1834,1.1888,-0.2229,0.5953,2.0999,0.5102,0.5141,0.3961,12.7978,-15.7746,-46.0672,46.89911670,-114.04002540,1.27686787,960.27557373,
26.776766,0.3455,0.0643,1.7304,2.5100,0.2078,3.8661,-1.4113,-1.1828,0.1483,12.1390,-17.8608,-46.2380,46.89911670,-114.04002540,1.27686787,960.27557373,
26.877266,0.1224,0.1896,0.7774,0.2108,0.1893,-1.2761,0.5746,-0.2247,0.7423,9.4794,-18.9588,-45.3962,46.89911670,-114.04002540,1.27686787,960.34722900,
26.977514,0.1253,0.1344,0.7117,0.0234,-0.2507,-2.1135,0.3856,0.0371,0.5606,6.1488,-20.6912,-46.2746,46.89910880,-114.04004150,1.49662578,960.34722900,
27.078106,0.1848,0.1650,0.5449,0.0206,-0.2190,-4.3514,0.0874,-0.0989,0.2242,4.3066,-23.5216,-45.2742,46.89910880,-114.04004150,1.49662578,960.34722900,
27.178343,0.1477,0.1311,0.7405,-0.0843,-0.8937,-0.9932,1.2654,0.0779,-0.0908,5.4656,-23.5704,-44.6520,46.89910880,-114.04004150,1.49662578,960.34722900,
27.278633,0.1006,0.3015,1.2931,0.3272,-0.0559,2.2063,0.1292,0.5647,-0.6190,6.2342,-26.2178,-43.6760,46.89910880,-114.04004150,1.49662578,960.34722900,
27.378960,-0.1736,-0.1016,1.7315,-0.5729,-1.9416,7.3982,-1.0704,0.4471,-1.1866,11.6754,-21.4598,-45.1644,46.89910880,-114.04004150,1.49662578,960.34722900,
27.479392,0.3193,0.2945,0.7488,2.2219,1.0366,-1.0248,0.2195,0.1122,0.6383,11.3216,-21.1304,-44.9448,46.89910880,-114.04004150,1.49662578,960.34722900,
27.579604,0.0060,0.2663,0.5006,-0.3430,1.1008,-4.5554,0.0661,-0.1422,0.0716,11.1508,-20.7888,-45.5670,46.89910880,-114.04004150,1.49662578,960.34722900,
27.680009,0.0317,0.1972,0.8558,-0.7677,0.4120,-2.1963,-0.3249,-0.2278,0.1882,9.0158,-20.9352,-45.7622,46.89910880,-114.04004150,1.49662578,960.34722900,
27.781336,-0.0613,0.1874,1.2255,-1.4060,0.0430,2.5726,0.6740,0.6427,0.4455,10.6384,-21.2158,-45.5792,46.89910880,-114.04004150,1.49662578,960.34722900,
27.881065,-0.1105,0.3045,1.4963,-1.1021,0.4988,3.7082,-0.0630,0.2822,0.9255,11.9560,-24.5098,-43.3466,46.89910880,-114.04004150,1.49662578,960.38659668,
27.981128,-0.0443,0.1315,1.1358,-0.8724,-0.9698,2.2824,0.3917,-0.2004,1.1934,10.2968,-25.7908,-43.9078,46.89910260,-114.04006120,1.57015097,960.38659668,
28.081810,0.2174,0.1514,0.8633,1.1789,-0.5373,-0.5170,0.0644,0.3039,0.6844,6.2952,-28.0234,-42.8830,46.89910260,-114.04006120,1.57015097,960.38659668,
28.182237,0.2429,0.2470,0.4889,0.8495,0.2570,-5.0636,-0.1249,-0.1919,0.0835,4.9166,-30.0730,-41.6508,46.89910260,-114.04006120,1.57015097,960.38659668,
28.282440,0.2126,0.1805,0.8401,0.4866,-0.6616,-0.4642,0.5540,-0.1433,-0.3806,4.8434,-29.5362,-42.3828,46.89910260,-114.04006120,1.57015097,960.38659668,
28.382767,0.1206,0.0822,1.3450,0.0795,-1.2992,2.5999,-0.2310,-0.2665,-1.0797,5.6242,-29.7070,-41.1140,46.89910260,-114.04006120,1.57015097,960.38659668,
28.483236,0.1412,-0.0750,1.9732,0.7400,-1.2299,7.1962,-2.2986,0.0755,-1.3362,7.4420,-25.1930,-44.8228,46.89910260,-114.04006120,1.57015097,960.38659668,
28.583488,0.1268,0.3435,0.6774,-0.5673,1.5525,-2.3772,0.1819,-0.4182,0.5192,8.1984,-23.0092,-44.7618,46.89910260,-114.04006120,1.57015097,960.38659668,
28.683575,0.0932,0.3302,0.5016,-0.5672,1.9357,-5.0978,-0.3733,-0.2611,0.0712,5.4778,-23.5704,-44.4324,46.89910260,-114.04006120,1.57015097,960.39465332,
