# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|orientation|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Altitude (m),
12.315786,-0.0986,0.1642,0.6859,-0.9586,0.3910,-3.1875,0.0074,0.2032,-0.2425,4.1236,9.5038,-48.7634,344.3129,-8.7192,0.5239,46.89575980,-114.03404770,1.33975744,956.88751221,
12.416314,-0.0167,0.1677,1.0147,-0.1034,0.3089,0.2627,0.4797,-0.0896,0.0753,4.9044,9.5892,-48.7634,344.6516,-9.4692,0.2310,46.89575980,-114.03404770,1.33975744,956.88751221,
12.516618,0.0339,0.2415,1.0483,0.3800,0.4944,0.5392,0.1068,0.0720,0.2673,5.4656,7.2590,-49.2636,343.3142,-12.1592,-0.2998,46.89575980,-114.03404770,1.33975744,956.88751221,
12.617046,-0.1061,0.0622,1.2476,-0.6904,-1.1243,3.5418,0.0991,0.2874,0.0259,5.4168,8.9060,-49.2148,343.2439,-10.2798,-0.1244,46.89575980,-114.03404770,1.33975744,956.88751221,
12.717272,-0.0601,0.0629,0.8794,-0.4443,-0.6771,-1.0550,-0.3317,-0.0835,0.0720,5.6486,9.2110,-48.6780,342.7354,-9.9320,-0.3323,46.89575980,-114.03404770,1.33975744,956.88751221,
12.817436,-0.0695,0.0874,0.7418,-0.5009,-0.2646,-2.1801,0.1209,0.1032,0.2730,6.1732,9.9064,-49.0806,341.8539,-7.5749,-0.5732,46.89575980,-114.03404770,1.33975744,956.88751221,
12.918065,0.0734,0.1117,0.8102,0.7116,-0.0135,-1.8889,0.0529,-0.3711,-0.0096,5.7218,9.2110,-49.4222,340.8533,-7.9983,0.6837,46.89575980,-114.03404770,1.33975744,956.85864258,
13.018664,0.0833,0.0643,1.2079,0.5360,-0.1023,1.8288,-0.2555,-0.0293,-0.3313,4.0016,10.1382,-48.3120,341.8695,-7.0308,1.3887,46.89577270,-114.03405450,1.38727617,956.85864258,
13.118627,0.0466,0.0495,1.3967,0.5414,-0.1983,3.3879,-0.4061,0.1146,-0.5118,3.9040,11.3216,-48.0680,344.0942,-6.2777,1.1336,46.89577270,-114.03405450,1.38727617,956.85864258,
13.218901,-0.0333,0.1160,0.9229,-0.1200,0.4097,-0.5673,-0.0013,0.1385,-0.0467,4.3676,11.2728,-48.7146,345.5618,-5.8861,-0.4618,46.89577270,-114.03405450,1.38727617,956.85864258,
13.319207,-0.0010,0.1437,0.7561,0.1975,0.5957,-2.3549,0.0559,0.0024,0.0266,4.3798,11.1874,-48.1778,345.4773,-6.1445,-0.5879,46.89577270,-114.03405450,1.38727617,956.85864258,
13.420117,-0.0266,0.1713,0.8605,0.0734,0.8271,-1.3493,0.1693,0.1699,0.1078,5.3436,11.3826,-48.2876,345.0282,-6.6546,-1.3168,46.89577270,-114.03405450,1.38727617,956.85864258,
13.519995,-0.0470,0.1697,1.0320,-0.3054,0.6901,0.3001,0.2391,-0.2364,0.2964,6.3806,10.0284,-48.5560,344.0222,-7.9127,-1.8397,46.89577270,-114.03405450,1.38727617,956.85864258,
13.620457,0.0024,0.0193,1.3824,0.2872,-0.8295,3.8196,-0.0573,0.1456,0.1033,6.2098,10.2724,-48.7512,342.9631,-7.6050,-0.8329,46.89577270,-114.03405450,1.38727617,956.85864258,
13.720735,-0.0283,0.0875,0.9508,0.0165,-0.2784,-0.3691,0.1170,-0.0860,0.2441,6.4782,9.0158,-49.1172,341.8275,-8.1519,-1.0943,46.89577270,-114.03405450,1.38727617,956.85864258,
13.821202,-0.0556,0.0927,0.8445,-0.3877,-0.2329,-1.2935,-0.0624,-0.0738,0.1804,6.2708,9.8210,-48.7634,340.8757,-7.8014,-0.4719,46.89577270,-114.03405450,1.38727617,956.85864258,
13.921592,0.0377,0.1380,0.9064,0.4567,0.3686,-0.8894,0.0374,-0.2160,0.0587,5.9902,9.8942,-48.5560,339.8754,-7.3277,0.1270,46.89577270,-114.03405450,1.38727617,956.85864258,
14.021782,0.0001,0.1475,1.0430,-0.0275,0.4273,0.3853,0.2180,-0.1376,-0.1089,4.8678,9.3940,-49.6174,340.1181,-7.9301,0.9792,46.89578520,-114.03406110,1.43017697,956.85864258,
14.122306,-0.0304,0.1620,1.0753,-0.5606,0.4267,0.9077,0.1079,-0.0191,-0.2221,3.8918,7.9178,-49.1294,341.1868,-9.1775,1.3783,46.89578520,-114.03406110,1.43017697,956.85864258,
14.222544,-0.0526,0.0741,1.0981,-0.5464,-0.5106,1.4343,0.0841,0.2923,0.1281,5.5510,9.4550,-49.6174,342.1050,-8.0992,0.1780,46.89578520,-114.03406110,1.43017697,956.85864258,
14.322745,0.0412,0.1529,0.7881,0.6559,0.3505,-2.0446,-0.1282,-0.0088,0.1947,6.2098,9.2598,-49.1050,340.5402,-8.5839,-0.7090,46.89578520,-114.03406110,1.43017697,956.85864258,
14.423123,0.0041,0.1038,0.9118,0.2557,0.0486,-0.9277,-0.1887,0.0201,0.1180,6.9662,10.2602,-48.8610,339.8105,-7.1672,-0.5150,46.89578520,-114.03406110,1.43017697,956.85864258,
14.523501,0.0055,0.1481,0.9978,0.2768,0.4918,-0.1707,0.1118,-0.0457,0.2228,7.1492,10.0162,-48.7634,338.7767,-7.3600,-0.6884,46.89578520,-114.03406110,1.43017697,956.85864258,
14.623862,0.0594,0.1751,1.0643,0.5822,0.9985,0.5978,-0.2710,-0.0035,0.0943,6.9784,10.1870,-48.2266,337.4798,-7.6749,-0.5298,46.89578520,-114.03406110,1.43017697,956.85864258,
14.724033,-0.1085,0.0039,1.0952,-1.0821,-0.8629,1.4604,0.0468,0.1222,0.0465,6.1000,11.3582,-49.0440,338.4290,-5.5005,0.2239,46.89578520,-114.03406110,1.43017697,956.85864258,
14.824472,-0.0597,0.0396,0.9579,-0.5134,-0.1372,-0.0635,0.0630,-0.1619,-0.1034,5.9780,12.0048,-48.2754,338.4295,-4.7506,0.5626,46.89578520,-114.03406110,1.43017697,956.85864258,
14.924798,-0.0071,0.0734,0.8681,-0.1236,0.1574,-1.2927,0.2286,-0.2527,-0.1290,6.5270,11.9560,-48.9220,338.7179,-5.1766,0.9102,46.89578520,-114.03406110,1.43017697,956.85864258,
15.025233,0.0106,0.1039,0.9571,-0.1190,0.1816,-0.5246,0.3164,-0.2618,-0.3330,4.7214,10.9434,-48.8244,339.9496,-6.7477,1.8499,46.89578520,-114.03406110,1.43017697,956.81237793,
15.125446,0.0096,0.0987,1.0407,-0.5200,0.2872,0.7299,-0.2336,-0.0519,-0.4049,3.0256,10.3822,-49.5808,342.5402,-7.4608,2.7217,46.89579650,-114.03406890,1.45919716,956.81237793,
15.225787,-0.0290,0.0246,1.1506,-0.6427,-0.3075,1.8446,-0.0361,-0.0409,0.1148,3.4770,13.2004,-48.2266,344.2006,-4.2334,1.7301,46.89579650,-114.03406890,1.45919716,956.81237793,
15.326134,0.0853,0.0803,0.8652,0.4921,0.2656,-1.0869,0.2447,0.0263,0.0094,3.1964,13.4322,-48.6414,343.2805,-4.7392,3.4035,46.89579650,-114.03406890,1.45919716,956.81237793,
15.426758,0.0034,0.0927,0.8860,-0.2676,0.3001,-1.3962,0.0130,0.0259,-0.0835,3.2452,12.5416,-47.8118,343.4289,-5.4683,2.4642,46.89579650,-114.03406890,1.45919716,956.81237793,
15.526998,0.0023,0.0746,1.2127,-0.1296,0.0560,1.7969,0.1932,0.1919,0.0102,4.5140,11.8462,-48.3730,343.5616,-5.9332,1.7533,46.89579650,-114.03406890,1.45919716,956.81237793,
15.627584,-0.0439,0.1936,1.1216,-0.2484,0.9802,1.4054,0.1938,0.3128,0.1694,5.9048,9.9796,-48.5438,342.4449,-8.0332,0.2907,46.89579650,-114.03406890,1.45919716,956.81237793,
15.727474,-0.0156,0.0268,1.1154,-0.2675,-0.9691,1.3291,0.1328,-0.2703,0.2670,6.3562,9.8332,-48.8732,341.2965,-8.3063,0.4580,46.89579650,-114.03406890,1.45919716,956.81237793,
15.828597,-0.0001,0.0575,0.7979,-0.0566,-0.6669,-1.4737,-0.0743,0.1292,0.0899,5.4534,9.3696,-48.9830,340.4247,-8.3726,1.5864,46.89579650,-114.03406890,1.45919716,956.81237793,
15.928557,-0.0457,0.0836,0.8604,-0.7048,-0.1873,-1.3103,0.0590,-0.2983,0.0506,5.0874,9.6014,-49.3002,340.0579,-7.7136,1.9069,46.89579650,-114.03406890,1.45919716,956.81237793,
16.028808,-0.0558,0.1103,0.9406,-0.8747,-0.0644,-0.5381,0.1166,0.0141,-0.0533,4.8556,10.1382,-48.6414,340.0988,-8.1562,2.6997,46.89579650,-114.03406890,1.45919716,956.78582764,
16.129209,-0.0648,0.1601,1.1032,-0.9981,0.5572,1.2142,0.0384,0.0218,-0.1404,4.5018,9.3696,-48.6658,340.7836,-8.3064,2.6240,46.89580850,-114.03407580,1.52819860,956.78582764,
16.231046,-0.0113,0.0322,1.0869,-0.3936,-0.7077,1.2164,0.0706,0.1644,0.1128,4.3798,10.1870,-48.3120,341.1072,-6.9533,2.0071,46.89580850,-114.03407580,1.52819860,956.78582764,
16.329916,0.0240,0.0824,0.9708,-0.1203,-0.0574,-0.2517,-0.1049,-0.0580,0.2007,4.0138,10.1504,-47.8972,340.1964,-6.5506,2.7247,46.89580850,-114.03407580,1.52819860,956.78582764,
16.430483,-0.0467,0.1184,0.7820,-0.7993,0.2715,-2.2276,0.0829,-0.1458,0.1352,4.4652,10.0894,-48.8488,339.1966,-6.9521,2.6487,46.89580850,-114.03407580,1.52819860,956.78582764,
16.530593,-0.0093,0.1275,1.0510,-0.4860,0.2338,0.4540,0.1727,0.0161,0.3014,4.9288,9.8698,-48.8610,337.9705,-7.4236,2.8972,46.89580850,-114.03407580,1.52819860,956.78582764,
16.630737,0.0473,0.2141,1.1755,0.0490,0.9378,1.7638,-0.0499,0.0931,0.3405,5.6608,8.3936,-48.9098,335.8563,-8.4309,2.8377,46.89580850,-114.03407580,1.52819860,956.78582764,
16.731094,-0.1473,0.0196,1.1027,-1.7751,-0.9007,1.2677,0.1428,0.0411,0.4692,6.2708,8.6498,-48.3730,334.2423,-7.7347,2.3595,46.89580850,-114.03407580,1.52819860,956.78582764,
16.831470,0.0243,0.0394,1.0036,-0.0341,-0.5157,-0.0327,-0.2175,-0.1664,0.3057,6.4294,8.4546,-49.5564,331.4857,-7.3187,2.6146,46.89580850,-114.03407580,1.52819860,956.78582764,
16.931729,0.0034,0.0943,0.7515,-0.2692,0.0094,-2.4297,0.0344,-0.0440,0.3062,6.3196,8.0032,-48.6048,329.4352,-6.9590,2.5623,46.89580850,-114.03407580,1.52819860,956.74993896,
17.032506,0.0408,0.0912,0.9296,-0.0497,-0.0476,-0.7913,-0.0361,-0.0985,0.1161,6.1976,7.8934,-49.0318,328.1140,-7.0593,3.4152,46.89582050,-114.03408070,1.39784479,956.74993896,
17.132972,0.0585,0.1295,1.0627,-0.0020,0.3303,0.5248,-0.1244,0.0463,-0.0762,5.3680,7.0760,-48.8366,327.9683,-7.2906,3.7370,46.89582050,-114.03408070,1.39784479,956.74993896,
17.234500,0.0646,-0.0400,1.4080,0.4011,-0.8960,4.0018,-0.6143,0.3930,-0.2793,5.6852,9.4184,-47.6044,329.0225,-4.8670,2.7250,46.89582050,-114.03408070,1.39784479,956.74993896,
17.333924,0.0903,0.0261,0.9443,0.7853,-0.0486,-0.4988,-0.1354,0.0254,0.0408,7.2346,10.6018,-47.1652,329.3598,-3.3516,1.0919,46.89582050,-114.03408070,1.39784479,956.74993896,
17.434194,0.0154,0.0852,0.8132,0.1712,0.5481,-1.8135,0.0663,0.1009,-0.0079,8.1374,12.3342,-47.3238,329.3096,-2.8844,0.8475,46.89582050,-114.03408070,1.39784479,956.74993896,
17.534577,0.0005,0.1071,0.9046,-0.0104,0.6642,-1.0052,0.2071,0.0413,0.1109,8.3448,11.3460,-47.4702,329.1462,-3.6148,0.4524,46.89582050,-114.03408070,1.39784479,956.74993896,
17.635062,-0.0088,0.1283,1.0516,0.0647,0.5702,0.3762,0.3234,0.0712,0.3018,8.2106,9.8698,-47.7142,328.1468,-5.0984,0.4988,46.89582050,-114.03408070,1.39784479,956.74993896,
17.735053,0.1056,-0.1078,1.5480,1.0489,-1.4780,3.4173,-0.7733,-0.7136,-0.0851,7.5274,9.6136,-47.6166,326.6942,-6.2948,1.9709,46.89582050,-114.03408070,1.39784479,956.74993896,
17.835506,-0.0069,0.0810,0.8576,-0.3553,0.0507,-1.1545,-0.0152,-0.1297,0.1684,7.0882,10.2968,-48.0192,326.1972,-5.3383,2.8566,46.89582050,-114.03408070,1.39784479,956.74993896,
17.935951,-0.0743,-0.0230,1.0094,-1.1841,-0.5580,0.3631,-0.0377,-0.1362,0.1538,5.3802,10.3944,-47.5800,325.7432,-3.4015,2.9893,46.89582050,-114.03408070,1.39784479,956.74993896,
18.036349,0.0344,0.0767,0.9167,-0.1159,0.4314,-0.9532,0.0603,-0.1626,0.2265,5.0874,10.2724,-47.5800,324.3058,-3.5532,3.1066,46.89582050,-114.03408070,1.39784479,956.74822998,
18.137039,0.0397,0.1092,1.0097,-0.1606,0.5952,-0.1005,0.1274,-0.1257,0.0123,4.8678,10.1504,-48.2144,323.5882,-4.4113,3.7997,46.89583330,-114.03409000,1.46256483,956.74822998,
18.237408,0.1536,-0.0530,1.1845,0.7867,-0.4961,0.7755,-0.8247,-0.0828,-0.2352,3.9650,9.6014,-47.7996,323.8438,-4.4689,4.5168,46.89583330,-114.03409000,1.46256483,956.74822998,
18.337775,0.0386,0.0371,0.9182,0.2294,0.2386,-0.6313,0.0109,0.4575,0.2251,6.0512,11.3094,-46.7016,323.8547,-2.1656,1.9890,46.89583330,-114.03409000,1.46256483,956.74822998,
18.438018,0.0411,0.0446,0.7961,0.4237,0.3357,-2.0846,-0.0144,-0.0228,0.2710,7.5396,10.8214,-46.8358,322.0691,-2.2721,1.1996,46.89583330,-114.03409000,1.46256483,956.74822998,
18.538515,0.0730,0.0981,0.7834,0.5150,0.6885,-2.2578,0.1492,-0.0574,0.1446,7.1248,9.3086,-46.9822,320.5404,-3.0739,1.9114,46.89583330,-114.03409000,1.46256483,956.71295166,
18.638668,0.0372,0.0707,1.1478,0.1032,0.3638,1.4013,0.2198,0.0871,0.1440,6.7100,9.9064,-46.6406,320.0049,-3.4622,2.2926,46.89583560,-114.03409270,1.46036637,956.71295166,
18.739083,-0.0106,0.0857,1.0988,-0.2728,0.4872,1.1461,0.0835,0.2142,0.2765,8.2228,8.6010,-46.9090,318.7935,-4.6201,1.2451,46.89583560,-114.03409270,1.46036637,956.71295166,
18.839444,-0.0228,-0.0307,1.0108,-0.5090,-1.1545,1.5221,0.3040,0.0864,0.3883,8.2838,9.2598,-46.6772,317.5294,-4.0432,1.5118,46.89583560,-114.03409270,1.46036637,956.71295166,
18.939749,-0.0492,-0.0835,1.1138,-0.5305,-0.9141,0.9235,-0.3325,-0.0736,0.2454,8.2106,9.6868,-47.4092,315.8453,-2.9671,2.3222,46.89583560,-114.03409270,1.46036637,956.70257568,
19.040153,0.0407,0.0735,0.8308,0.0324,0.6330,-1.9873,0.0102,-0.3018,0.3718,8.4546,8.9060,-46.5796,313.5192,-2.6384,2.0494,46.89584260,-114.03409980,1.52985191,956.70257568,
19.140916,0.0698,0.0420,1.0143,0.1966,0.1325,0.1748,0.0146,0.0154,0.0660,6.4904,8.4302,-46.4698,312.3768,-2.6417,4.0497,46.89584260,-114.03409980,1.52985191,956.70257568,
19.241236,0.1154,0.0141,1.2251,0.6595,-0.2811,1.9455,0.1562,-0.4562,-0.3131,5.7340,9.5526,-45.9086,312.7539,-2.7329,4.8500,46.89584260,-114.03409980,1.52985191,956.70257568,
19.341496,0.0548,-0.0675,1.3175,-0.5210,-1.0781,2.5728,-0.2471,0.1070,0.1551,3.7210,7.5762,-46.9090,313.9469,-3.8350,6.0699,46.89584260,-114.03409980,1.52985191,956.70257568,
19.441945,0.0935,0.0068,1.0169,0.1493,-0.2954,-0.0154,-0.1397,-0.2204,0.1998,5.6608,7.4420,-45.6524,312.7812,-3.8349,4.9309,46.89584260,-114.03409980,1.52985191,956.70257568,
19.542440,0.0109,0.0387,0.8161,-0.4415,0.1737,-1.8637,-0.1755,0.1293,-0.0426,5.9536,8.6620,-45.5060,312.0469,-3.3494,4.7301,46.89584260,-114.03409980,1.52985191,956.70257568,
19.642676,0.0374,0.0099,1.0835,-0.1694,-0.1775,0.4118,0.2140,0.1225,-0.0161,5.9292,8.3814,-45.6280,312.1140,-3.5636,4.1394,46.89584260,-114.03409980,1.52985191,956.70257568,
19.743482,0.0388,0.0467,1.2103,0.3110,-0.4957,2.0213,0.2464,0.5191,0.0897,7.3078,6.3440,-45.2742,311.6752,-5.5120,2.3953,46.89584260,-114.03409980,1.52985191,956.70257568,
19.843996,0.1549,-0.1030,1.2434,1.3286,-1.7306,2.4431,0.0498,-0.0455,0.0059,8.0886,4.8922,-44.1518,311.0501,-5.8407,1.7151,46.89584260,-114.03409980,1.52985191,956.70257568,
19.944202,0.0701,-0.0085,0.9381,0.1752,-0.5719,-0.5941,-0.1537,-0.0875,-0.2465,7.4786,5.6486,-44.1274,311.8935,-4.4142,4.2146,46.89584260,-114.03409980,1.52985191,956.70257568,
20.044903,0.0439,0.0756,0.8214,-0.2570,0.3180,-1.8122,-0.0225,-0.1964,-0.0182,7.9910,7.0882,-43.4442,312.6104,-3.7005,4.1218,46.89584260,-114.03409980,1.52985191,956.65521240,
20.145408,0.0723,0.0581,0.7951,0.0542,0.2405,-2.2350,0.1969,-0.2510,-0.1423,6.9662,6.1610,-43.1514,313.0194,-4.3739,4.7908,46.89585240,-114.03411210,1.52823865,956.65521240,
20.245798,0.2101,0.0428,1.2404,1.1646,-0.1510,1.5219,-0.0642,-0.3106,-0.3163,6.1122,4.9044,-42.1144,313.9202,-5.4869,6.4783,46.89585240,-114.03411210,1.52823865,956.65521240,
20.345951,0.1694,0.0171,1.3056,0.9722,-0.2013,3.0351,-0.3911,0.1929,-0.4700,5.0020,5.0752,-41.1506,316.0011,-4.7005,6.2146,46.89585240,-114.03411210,1.52823865,956.65521240,
20.446429,0.1873,0.1122,0.9206,0.9198,0.5720,-0.1994,-0.2107,0.2357,-0.2562,6.2952,6.7832,-40.5772,317.6941,-4.1752,5.8792,46.89585240,-114.03411210,1.52823865,956.65521240,
20.546925,0.0752,0.1266,0.8195,-0.0006,0.8163,-1.6196,0.0055,0.0952,-0.1988,6.1000,7.3444,-38.6496,319.5136,-3.7018,5.3327,46.89585240,-114.03411210,1.52823865,956.65521240,
20.647105,0.0628,0.1235,0.8974,-0.1750,0.6862,-1.0752,0.2440,0.0984,0.0789,6.8564,7.1492,-38.4422,320.1182,-4.2649,4.9918,46.89585240,-114.03411210,1.52823865,956.65521240,
20.747717,0.1437,0.1272,1.1299,0.5553,0.6384,1.2480,0.1295,-0.0617,0.0585,7.3200,5.5632,-37.6492,319.5275,-6.0946,5.1647,46.89585240,-114.03411210,1.52823865,956.65521240,
20.848198,0.0516,-0.0308,1.2943,-0.0525,-0.8905,3.0086,-0.0767,0.0344,0.0084,8.0764,6.2220,-36.5756,319.5419,-5.4942,4.9279,46.89585240,-114.03411210,1.52823865,956.65521240,
20.949436,0.0849,0.0501,0.8538,-0.0270,-0.1416,-1.3580,-0.0371,-0.2287,0.2197,7.8568,5.4900,-35.0994,318.4487,-6.1605,4.6063,46.89585240,-114.03411210,1.52823865,956.64129639,
21.049043,0.0914,0.0220,0.8429,-0.0063,-0.5158,-1.2007,0.1668,0.2949,0.1669,7.6616,6.2220,-33.9160,317.7575,-5.1566,5.5712,46.89585910,-114.03412490,1.26220250,956.64129639,
21.149583,0.0838,0.0794,0.8375,0.0846,0.2642,-1.5985,-0.1996,0.1509,-0.0405,7.9422,5.9048,-33.0742,317.4115,-4.8547,5.0887,46.89585910,-114.03412490,1.26220250,956.64129639,
21.249926,0.0407,0.0589,0.9614,-0.2258,0.1796,-0.5441,0.1448,-0.0532,0.0186,9.1256,5.9658,-31.5980,317.3478,-4.6751,3.9452,46.89585910,-114.03412490,1.26220250,956.64129639,
21.350252,0.2171,-0.0078,1.2477,1.3502,-0.4161,1.1989,-0.6021,-0.1159,-0.1941,9.2110,5.9658,-32.0250,316.9556,-5.1641,5.1762,46.89585910,-114.03412490,1.26220250,956.64129639,
21.450522,0.1428,0.0983,0.8624,0.7308,0.4656,-1.2614,-0.0477,0.0517,-0.0647,9.9918,7.2346,-31.9884,317.1585,-4.3864,4.4743,46.89585910,-114.03412490,1.26220250,956.64129639,
21.551243,0.0311,0.0950,0.8514,-0.3401,0.5323,-1.6330,-0.2174,0.0659,-0.1334,9.1622,7.6128,-31.5492,317.9315,-3.7992,4.2712,46.89585910,-114.03412490,1.26220250,956.64129639,
21.651413,0.0338,0.0946,0.9222,-0.1897,0.5979,-0.7749,0.1091,0.1173,0.1514,9.7844,8.0520,-31.3296,318.0380,-3.3182,3.6542,46.89585910,-114.03412490,1.26220250,956.64129639,
21.751860,0.1023,0.1381,1.1487,0.5049,0.9038,0.6715,0.2417,-0.1384,0.3331,10.4554,6.9296,-31.3662,316.4577,-4.3505,3.5033,46.89585910,-114.03412490,1.26220250,956.64129639,
21.852338,0.1296,0.0161,1.3874,1.0894,-0.1481,2.5649,-0.1607,-0.2151,-0.1018,10.5042,6.5514,-32.1226,314.6451,-5.4765,3.9819,46.89585910,-114.03412490,1.26220250,956.64129639,
21.952636,-0.0241,-0.0246,1.0780,-0.9779,-0.9432,0.8154,0.0110,-0.4019,-0.0490,10.1870,6.2464,-32.3422,314.9857,-5.8673,5.0133,46.89585910,-114.03412490,1.26220250,956.64361572,
22.053088,-0.0410,0.0946,0.5887,-0.6055,0.6585,-4.0183,-0.0645,0.0127,0.2292,9.3574,5.5876,-33.0986,313.7567,-2.9795,1.7557,46.89586740,-114.03413810,1.29379344,956.64361572,
22.153546,0.0570,-0.0004,0.9530,0.1312,0.0335,-0.5269,-0.2204,-0.1843,0.1367,8.1740,6.2952,-32.6472,312.7277,-1.3448,3.0169,46.89586740,-114.03413810,1.29379344,956.64361572,
22.253848,0.0859,0.1351,0.8485,0.4397,1.3644,-1.4768,0.1658,0.1683,0.0393,9.2964,5.9658,-32.6594,311.9459,-1.1106,2.9517,46.89586740,-114.03413810,1.29379344,956.64361572,
22.354183,0.0107,0.0747,1.1636,-0.3933,0.3511,1.6701,0.1335,0.1575,-0.2126,9.5282,6.2708,-31.9152,312.5743,-3.4015,3.7999,46.89586740,-114.03413810,1.29379344,956.64361572,
22.454543,0.0159,-0.1913,1.7317,-0.0305,-2.1832,7.0819,-0.4971,-0.0593,-0.1741,9.8332,7.5884,-31.5492,313.5165,-3.7600,2.4706,46.89586740,-114.03413810,1.29379344,956.64361572,
22.554725,0.0161,-0.1049,1.2065,-0.0363,-1.4633,2.1280,0.4550,0.0550,0.2431,10.7482,8.0642,-31.3296,312.7228,-4.1195,1.7343,46.89586740,-114.03413810,1.29379344,956.64361572,
22.655058,0.0625,0.0859,0.7560,0.6156,0.0324,-2.3896,0.0984,0.1109,0.0497,11.1386,5.7218,-31.1954,311.0794,-6.3892,0.7637,46.89586740,-114.03413810,1.29379344,956.64361572,
22.755446,0.0419,0.1228,0.7793,0.4450,0.2891,-2.1001,0.1984,0.1455,0.2006,11.4314,5.6730,-30.7684,310.2795,-6.9737,0.4219,46.89586740,-114.03413810,1.29379344,956.64361572,
22.855656,0.0737,0.1541,0.9577,0.7406,0.3530,-0.3593,0.3418,0.0672,0.1570,12.1390,5.0142,-30.6952,309.2627,-8.2879,0.4517,46.89586740,-114.03413810,1.29379344,956.64361572,
22.956031,0.0526,0.1918,1.1142,0.5203,0.6819,1.2459,-0.0121,-0.0123,-0.0326,12.8466,4.3432,-31.2442,308.6487,-9.3731,0.2754,46.89586740,-114.03413810,1.29379344,956.64361572,
23.056607,-0.0133,0.0232,1.0898,-0.1616,-1.1151,1.1023,0.3205,0.2307,-0.0008,12.9076,5.0874,-31.1222,309.4540,-9.2397,0.8465,46.89587790,-114.03414940,1.27932346,956.64361572,
23.156922,-0.0102,0.0436,0.9902,-0.1966,-0.8473,-0.0145,-0.1650,-0.0249,0.0577,12.5172,5.2216,-31.7566,309.7001,-9.0761,1.1490,46.89587790,-114.03414940,1.27932346,956.64361572,
23.257399,0.0369,0.0975,0.8029,0.2016,-0.1768,-1.8989,-0.2347,-0.1100,0.1079,11.6022,4.5750,-31.6590,309.2181,-8.2325,1.4981,46.89587790,-114.03414940,1.27932346,956.64361572,
23.357772,0.0870,0.1319,0.8487,0.5663,0.2776,-1.4751,-0.0806,-0.0472,-0.0160,11.0532,5.9048,-30.9758,308.8528,-7.5304,2.2696,46.89587790,-114.03414940,1.27932346,956.64361572,
23.458176,0.0629,0.1649,0.8846,0.3294,0.5677,-1.0985,0.1343,-0.0550,-0.1003,11.8096,5.7828,-31.5126,309.2055,-7.7620,2.2739,46.89587790,-114.03414940,1.27932346,956.64361572,
23.558208,0.0933,0.1061,1.0408,0.4806,-0.0643,0.5054,0.0235,-0.0507,-0.1974,11.1020,5.4412,-31.6224,310.3393,-8.3039,2.7037,46.89587790,-114.03414940,1.27932346,956.64361572,
23.659776,0.0787,0.0112,1.1898,0.3505,-0.9014,2.2536,0.2317,0.1967,-0.3350,11.1020,7.6494,-30.8172,313.5168,-6.7872,1.9640,46.89587790,-114.03414940,1.27932346,956.64361572,
23.760364,0.0614,0.0578,0.9308,0.3301,-0.5026,-0.5329,0.1711,0.0011,-0.0795,9.9430,7.5274,-31.0246,315.0540,-7.5595,1.9266,46.89587790,-114.03414940,1.27932346,956.64361572,
23.860676,0.0229,0.1644,0.6646,0.1053,0.3121,-3.2454,0.1985,0.0575,0.0842,9.9064,6.0390,-31.5980,314.9547,-8.8497,1.4249,46.89587790,-114.03414940,1.27932346,956.64361572,
23.961306,0.0945,0.2009,0.9121,0.6029,0.5210,-0.8578,0.1599,-0.0861,0.1752,9.8088,5.1850,-32.6838,314.5114,-9.5697,1.6110,46.89587790,-114.03414940,1.27932346,956.61474609,
24.062285,0.0922,0.2386,1.1066,0.1670,0.4477,1.2805,0.1410,0.0289,-0.0915,10.3944,4.4164,-33.4524,313.9810,-12.9011,4.8264,46.89588930,-114.03416170,1.21802509,956.61474609,
24.162105,0.0629,0.1090,1.2777,0.1131,-0.7215,2.6183,-0.3398,-0.1912,-0.2635,10.8702,4.3676,-33.5744,314.5850,-12.9579,4.3329,46.89588930,-114.03416170,1.21802509,956.61474609,
24.262413,-0.0489,0.0523,1.0829,-1.1047,-1.4010,1.1181,0.0791,0.0289,0.1956,10.5896,4.5994,-34.4040,314.9439,-12.9425,4.3589,46.89588930,-114.03416170,1.21802509,956.61474609,
24.362946,-0.0150,0.1635,0.7451,-0.5148,-0.1069,-2.1360,0.1746,0.1340,0.4032,11.1630,2.3668,-34.6968,312.9606,-11.2039,2.5339,46.89588930,-114.03416170,1.21802509,956.61474609,
24.463528,0.0388,0.1603,0.8856,-0.0506,0.0133,-1.0177,-0.1173,-0.1539,0.1504,11.0044,1.8788,-35.8680,311.3331,-11.0875,3.1734,46.89588930,-114.03416170,1.21802509,956.61474609,
24.563836,0.0506,0.1721,0.9347,-0.0099,0.1950,-0.4999,-0.0250,0.1353,0.0180,11.8462,2.7816,-35.9534,310.8503,-10.4903,3.5113,46.89588930,-114.03416170,1.21802509,956.61474609,
